日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,兰州黄河投资担保有限公司,其它,A股,9100000,0.32%,新进,--,600153
2017-09-30,新希望化工投资有限公司,投资公司,A股,123130937,10.91%,不变,--,600155
2017-09-30,贵州省物资集团有限责任公司,其它,A股,108007375,9.57%,新进,--,600155
2017-09-30,上海杉融实业有限公司,其它,A股,89781311,7.96%,新进,--,600155
2017-09-30,江苏沙钢集团有限公司,其它,A股,89781311,7.96%,新进,--,600155
2017-09-30,和泓置地集团有限公司,其它,A股,89781311,7.96%,新进,--,600155
2017-09-30,中国贵州茅台酒厂(集团)有限责任公司,其它,A股,89781311,7.96%,新进,--,600155
2017-09-30,贵州盘江精煤股份有限公司,其它,A股,71573796,6.34%,新进,--,600155
2017-09-30,上海易恩实业有限公司,其它,A股,42944278,3.81%,新进,--,600155
2017-09-30,贵州燃气集团股份有限公司,其它,A股,35786898,3.17%,新进,--,600155
2017-09-30,贵州立昌实业有限公司,其它,A股,28629518,2.54%,新进,--,600155
2017-09-30,湖南华升集团公司,其它,A股,162104312,40.31%,不变,--,600156
2017-09-30,中国服装集团公司,其它,A股,2344120,0.58%,不变,--,600156
2017-09-30,湖南省益阳市财源建设投资有限公司,投资公司,A股,1822074,0.45%,不变,--,600156
2017-09-30,永泰控股集团有限公司,其它,A股,727800000,12.49%,不变,--,600157
2017-09-30,嘉兴民安投资合伙企业(有限合伙),投资公司,A股,351758793,6.04%,不变,--,600157
2017-09-30,鄂尔多斯市华煤新能源开发有限公司,其它,A股,339225307,5.82%,新进,--,600157
2017-09-30,中国证券金融股份有限公司,其它,A股,306377980,5.26%,不变,--,600157
2017-09-30,深圳国安科能投资管理有限公司,投资公司,A股,208250000,3.57%,不变,--,600157
2017-09-30,华体集团有限公司,其它,A股,27211719,4.14%,不变,--,600158
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,26359200,4.01%,不变,--,600158
2017-09-30,北京中泰融创投资有限公司,投资公司,A股,5680000,0.86%,-800000,-12.35%,600158
2017-09-30,深圳市吉钰珠宝首饰有限公司,其它,A股,3232043,0.49%,不变,--,600158
2017-09-30,国家体育总局体育器材装备中心,其它,A股,2473791,0.38%,新进,--,600158
2017-09-30,北京市顺义大龙城乡建设开发总公司,其它,A股,395916555,47.70%,不变,--,600159
2017-09-30,中国证券金融股份有限公司,其它,A股,4688200,0.56%,不变,--,600159
2017-09-30,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),QFII,A股,2920409,0.35%,-700900,-19.35%,600159
2017-09-30,巨化集团有限公司,其它,A股,749382516,36.65%,-280000000,-27.20%,600160
2017-09-30,浙江浙盐控股有限公司,其它,A股,86916779,4.25%,新进,--,600160
2017-09-30,浙江巨化投资有限公司,投资公司,A股,45990537,2.25%,不变,--,600160
2017-09-30,浙江浙旅投资有限责任公司,投资公司,A股,19451243,0.95%,新进,--,600160
2017-09-30,中国生物技术股份有限公司,其它,A股,332574812,49.63%,不变,--,600161
2017-09-30,成都生物制品研究所有限责任公司,其它,A股,25899748,3.87%,不变,--,600161
2017-09-30,中国国新控股有限责任公司,其它,A股,24567689,3.67%,不变,--,600161
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,10048610,1.50%,不变,--,600161
2017-09-30,北京生物制品研究所有限责任公司,其它,A股,6974998,1.04%,不变,--,600161
2017-09-30,南方香江集团有限公司,其它,A股,609173008,34.33%,不变,--,600162
2017-09-30,深圳市香江股权投资管理有限公司-香江汇通一期证券投资基金,投资公司,A股,34033787,1.92%,不变,--,600162
2017-09-30,香港中央结算有限公司,其它,A股,9459700,0.53%,3662079,63.17%,600162
2017-09-30,福建省投资开发集团有限责任公司,投资公司,A股,296210574,39.30%,不变,--,600163
2017-09-30,福建省水利投资开发集团有限公司,投资公司,A股,16991027,2.25%,不变,--,600163
2017-09-30,福建省招标采购集团有限公司,其它,A股,10849001,1.44%,不变,--,600163
2017-09-30,福建省冶金工业设计院有限公司,其它,A股,4545617,0.60%,不变,--,600163
2017-09-30,上海中能企业发展(集团)有限公司,其它,A股,200000000,29.20%,不变,--,600165
2017-09-30,北京正能伟业投资有限公司,投资公司,A股,125000000,18.25%,不变,--,600165
2017-09-30,北京汽车集团有限公司,其它,A股,1805288934,27.07%,不变,--,600166
2017-09-30,北京国有资本经营管理中心,其它,A股,296626400,4.45%,不变,--,600166
2017-09-30,常柴股份有限公司,其它,A股,144500000,2.17%,不变,--,600166
2017-09-30,中国证券金融股份有限公司,其它,A股,137823410,2.07%,不变,--,600166
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,80876400,1.21%,不变,--,600166
2017-09-30,潍柴动力股份有限公司,其它,A股,80000000,1.20%,不变,--,600166
2017-09-30,首钢总公司,其它,A股,80000000,1.20%,不变,--,600166
2017-09-30,山东莱动内燃机有限公司,其它,A股,63452600,0.95%,1893200,3.08%,600166
2017-09-30,联美集团有限公司,其它,A股,99100000,46.97%,不变,--,600167
2017-09-30,武汉市水务集团有限公司,其它,A股,391536000,55.18%,不变,--,600168
2017-09-30,北京碧水源科技股份有限公司,其它,A股,35731092,5.04%,不变,--,600168
2017-09-30,华融证券股份有限公司,证券公司,A股,5300000,0.75%,1930000,57.27%,600168
2017-09-30,大通证券股份有限公司,证券公司,A股,3051226,0.43%,不变,--,600168
2017-09-30,嘉实元丰稳健股票型养老金产品-中国建设银行股份有限公司,企业年金,A股,1068500,0.15%,-73200,-6.41%,600168
2017-09-30,太原重型机械(集团)制造有限公司,其它,A股,662650710,27.34%,不变,--,600169
2017-09-30,太原重型机械集团有限公司,其它,A股,198417015,8.19%,不变,--,600169
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,50819400,2.10%,不变,--,600169
2017-09-30,山西省经贸投资控股集团有限公司,投资公司,A股,32723400,1.35%,不变,--,600169
2017-09-30,中国证券金融股份有限公司,其它,A股,21656998,0.89%,不变,--,600169
2017-09-30,河南省兆腾投资有限公司,投资公司,A股,18603089,0.77%,不变,--,600169
2017-09-30,上海建工(集团)总公司,其它,A股,2420275361,29.45%,不变,--,600170
2017-09-30,上海国盛(集团)有限公司,其它,A股,836759155,10.18%,不变,--,600170
2017-09-30,中国证券金融股份有限公司,其它,A股,432222024,5.26%,155551807,56.22%,600170
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,53950982,0.66%,不变,--,600170
2017-09-30,华大半导体有限公司,其它,A股,178200000,26.45%,不变,--,600171
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,30619700,4.54%,不变,--,600171
2017-09-30,中国恒天集团有限公司,其它,A股,2359601,0.35%,不变,--,600171
2017-09-30,河南黄河实业集团股份有限公司,其它,A股,255499857,21.98%,650000,0.26%,600172
2017-09-30,海通证券股份有限公司约定购回式证券交易专用证券账户,证券公司,A股,27240000,2.34%,不变,--,600172
2017-09-30,日本联合材料公司,其它,A股,19764299,1.70%,不变,--,600172
2017-09-30,浙江卧龙置业投资有限公司,投资公司,A股,314104357,43.32%,不变,--,600173
2017-09-30,卧龙控股集团有限公司,其它,A股,8184610,1.13%,不变,--,600173
2017-09-30,深圳阜财股权投资合伙企业(有限合伙),投资公司,A股,101493219,4.14%,新进,--,600175
2017-09-30,长沙树德创业投资合伙企业(有限合伙),投资公司,A股,73905579,3.02%,新进,--,600175
2017-09-30,中国证券金融股份有限公司,其它,A股,61785128,2.52%,不变,--,600175
2017-09-30,北京首都开发控股(集团)有限公司,其它,A股,58365535,2.38%,不变,--,600175
2017-09-30,青岛海汇河东投资合伙企业(有限合伙),投资公司,A股,38200000,1.56%,新进,--,600175
2017-09-30,中国建材股份有限公司,其它,A股,787211396,26.97%,不变,--,600176
2017-09-30,振石控股集团有限公司,其它,A股,455107549,15.59%,不变,--,600176
2017-09-30,香港中央结算有限公司,其它,A股,55944980,1.92%,6125775,12.30%,600176
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,36449952,1.25%,不变,--,600176
2017-09-30,招商证券股份有限公司,证券公司,A股,31047980,1.06%,新进,--,600176
2017-09-30,宁波雅戈尔控股有限公司,其它,A股,1038949666,29.01%,不变,--,600177
2017-09-30,中国证券金融股份有限公司,其它,A股,179379851,5.01%,不变,--,600177
2017-09-30,深圳市博睿财智控股有限公司,其它,A股,70000000,1.95%,-280000,-0.40%,600177
2017-09-30,深圳市恩情投资发展有限公司,投资公司,A股,32026000,0.89%,-1000000,-3.03%,600177
2017-09-30,宁波盛达发展有限公司,其它,A股,28290676,0.79%,不变,--,600177
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,23089780,0.64%,不变,--,600177
2017-09-30,中国长安汽车集团股份有限公司,其它,A股,237593000,51.42%,不变,--,600178
2017-09-30,黑龙江黑化集团有限公司,其它,A股,126341133,26.26%,不变,--,600179
2017-09-30,宁波梅山保税港区航懿投资咨询合伙企业(有限合伙),其它,A股,26000000,5.40%,不变,--,600179
2017-09-30,中信证券股份有限公司,证券公司,A股,14242646,2.96%,6079946,74.48%,600179
2017-09-30,中国昊华化工集团股份有限公司,其它,A股,11650000,2.42%,不变,--,600179
2017-09-30,中信建投证券股份有限公司,证券公司,A股,5267236,1.09%,-1023396,-16.27%,600179
2017-09-30,北京宏图昌历投资基金管理中心(有限合伙),投资公司,A股,5220706,1.09%,不变,--,600179
2017-09-30,郑州瑞茂通供应链有限公司,其它,A股,618133813,70.11%,不变,--,600180
2017-09-30,中信证券股份有限公司,证券公司,A股,16573457,1.88%,8614815,108.24%,600180
2017-09-30,上海成芳投资管理中心(有限合伙)-上海成芳投资管理中心(有限合伙)-策略伍号私募投资基金,投资公司,A股,9095570,1.03%,1614900,21.59%,600180
2017-09-30,上海季和投资管理合伙企业(有限合伙),投资公司,A股,7294641,0.83%,不变,--,600180
2017-09-30,中国国际金融股份有限公司,证券公司,A股,4789904,0.54%,新进,--,600180
2017-09-30,宁波亿酷投资管理有限公司-亿酷1期私募证券投资基金,投资公司,A股,1040600,0.61%,不变,--,600182
2017-09-30,东莞市国弘投资有限公司,投资公司,A股,230785410,15.86%,不变,--,600183
2017-09-30,伟华电子有限公司,其它,A股,225023393,15.46%,不变,--,600183
2017-09-30,广东省广新控股集团有限公司,其它,A股,191981675,13.19%,不变,--,600183
2017-09-30,广东省外贸开发公司,其它,A股,112012498,7.70%,不变,--,600183
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,30811400,2.12%,不变,--,600183
2017-09-30,北方光电集团有限公司,其它,A股,154458556,36.88%,不变,--,600184
2017-09-30,湖北华光新材料有限公司,其它,A股,63003750,15.05%,不变,--,600184
2017-09-30,中兵投资管理有限责任公司,投资公司,A股,39583285,9.45%,12877839,48.22%,600184
2017-09-30,红塔创新投资股份有限公司,投资公司,A股,19672200,4.70%,不变,--,600184
2017-09-30,招商证券股份有限公司,证券公司,A股,16450000,3.93%,2965800,21.99%,600184
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,7077500,1.69%,不变,--,600184
2017-09-30,中信建投证券股份有限公司,证券公司,A股,5235000,1.25%,新进,--,600184
2017-09-30,云南省工业投资控股集团有限责任公司,投资公司,A股,2956386,0.71%,-2611952,-46.91%,600184
2017-09-30,珠海投资控股有限公司,投资公司,A股,847339780,41.13%,不变,--,600185
2017-09-30,广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金,投资公司,A股,102654867,4.98%,新进,--,600185
2017-09-30,铜陵发展投资集团有限公司,投资公司,A股,51622418,2.51%,新进,--,600185
2017-09-30,广州金融控股集团有限公司,其它,A股,51622418,2.51%,新进,--,600185
2017-09-30,杭州滨创股权投资有限公司,投资公司,A股,31268439,1.52%,新进,--,600185
2017-09-30,中国证券金融股份有限公司,其它,A股,30465519,1.48%,不变,--,600185
2017-09-30,西安飞机工业(集团)有限责任公司,其它,A股,28000000,1.36%,不变,--,600185
2017-09-30,成都关怀医院,其它,A股,10111800,0.49%,31800,0.32%,600185
2017-09-30,浙江睿康投资有限公司,投资公司,A股,120115072,11.31%,3885411,3.34%,600186
2017-09-30,河南省农业综合开发公司,其它,A股,24395573,2.30%,不变,--,600186
2017-09-30,项城市天安科技有限公司,其它,A股,9580284,0.90%,不变,--,600186
2017-09-30,国中(天津)水务有限公司,其它,A股,227312500,15.62%,不变,--,600187
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,21628100,1.49%,不变,--,600187
2017-09-30,大通证券股份有限公司,证券公司,A股,8554600,0.59%,41100,0.48%,600187
2017-09-30,中国证券金融股份有限公司,其它,A股,7896628,0.54%,不变,--,600187
2017-09-30,兖矿集团有限公司,其它,A股,2600000000,52.93%,不变,--,600188
2017-09-30,香港中央结算(代理人)有限公司,其它,H股,1946367099,39.63%,1250800,0.06%,600188
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,19355100,0.39%,不变,--,600188
2017-09-30,阿布达比投资局,QFII,A股,6958148,0.14%,251400,3.75%,600188
2017-09-30,香港中央结算有限公司,其它,A股,4582513,0.09%,357291,8.46%,600188
2017-09-30,中国吉林森林工业集团有限责任公司,其它,A股,132175341,42.57%,不变,--,600189
2017-09-30,大连港投融资控股集团有限公司,其它,A股,382110546,19.08%,不变,--,600190
2017-09-30,东方集团股份有限公司,其它,A股,308178001,15.39%,不变,--,600190
2017-09-30,西藏海涵交通发展有限公司,其它,A股,300343725,15.00%,不变,--,600190
2017-09-30,西藏天圣交通发展投资有限公司,投资公司,A股,140160405,7.00%,不变,--,600190
2017-09-30,中国石油天然气集团公司,其它,A股,118170000,5.90%,不变,--,600190
2017-09-30,锦州港国有资产经营管理有限公司,其它,A股,101442095,5.07%,不变,--,600190
2017-09-30,辽宁省建设投资公司,投资公司,A股,5436000,0.27%,不变,--,600190
2017-09-30,中国证券金融股份有限公司,其它,A股,5364900,0.27%,不变,--,600190
2017-09-30,包头草原糖业(集团)有限责任公司,其它,A股,152717960,31.49%,不变,--,600191
2017-09-30,包头市实创经济技术开发有限公司,其它,A股,85404925,17.61%,不变,--,600191
2017-09-30,包头市北普实业有限公司,其它,A股,25332728,5.22%,不变,--,600191
2017-09-30,哈尔滨天翔伟业投资有限公司,投资公司,A股,3500000,0.72%,新进,--,600191
2017-09-30,甘肃省国有资产投资集团有限公司,投资公司,A股,171272753,38.77%,不变,--,600192
2017-09-30,长春铁发实业有限公司,其它,A股,3977200,0.90%,不变,--,600192
2017-09-30,厦门百汇兴投资有限公司,投资公司,A股,62540594,14.70%,不变,--,600193
2017-09-30,厦门大洋集团股份有限公司,其它,A股,43514518,10.23%,不变,--,600193
2017-09-30,厦门博纳科技有限公司,其它,A股,33002806,7.76%,不变,--,600193
2017-09-30,桑日百汇兴投资有限公司,投资公司,A股,2953927,0.69%,不变,--,600193
2017-09-30,中国牧工商(集团)总公司,其它,A股,218822900,50.91%,-4298000,-1.93%,600195
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,7070300,1.65%,不变,--,600195
2017-09-30,东北证券股份有限公司,证券公司,A股,5247834,1.22%,6500,0.12%,600195
2017-09-30,国信证券股份有限公司,证券公司,A股,5086279,1.18%,100000,2.01%,600195
2017-09-30,华融证券股份有限公司,证券公司,A股,3080400,0.72%,-1099600,-26.31%,600195
2017-09-30,复星集团,其它,A股,936575490,39.14%,3280782,0.35%,600196
2017-09-30,中国证券金融股份有限公司,其它,A股,27912205,1.17%,-13634359,-32.82%,600196
