日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2016-12-31,RAAS CHINA LIMITED,其它,A股,1321920000,35.95%,不变,--,002252
2016-09-30,RAAS CHINA LIMITED,其它,A股,1321920000,35.99%,587520000,80.00%,002252
2017-12-31,POWER CORPORATION OF CANADA,QFII,A股,13806257,1.56%,不变,--,002262
2017-09-30,POWER CORPORATION OF CANADA,QFII,A股,13806257,1.60%,新进,--,002262
2017-06-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,12667847,0.74%,-5737992,-31.17%,002285
2017-03-31,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,18405839,1.08%,5737992,45.30%,002285
2016-12-31,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,12667847,0.75%,不变,--,002285
2016-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,12667847,0.75%,不变,--,002285
2017-09-30,LYONE GROUP PTE. LTD.,其它,A股,92731990,25.52%,不变,--,002291
2017-06-30,LYONE GROUP PTE.LTD.,其它,A股,92731990,25.52%,不变,--,002291
2017-03-31,LYONE GROUP PTE. LTD.,其它,A股,92731990,25.52%,不变,--,002291
2016-12-31,LYONE GROUP PTE. LTD.,其它,A股,92731990,25.52%,不变,--,002291
2016-09-30,LYONE GROUP PTE. LTD.,其它,A股,92731990,25.52%,不变,--,002291
2017-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,4138585,0.40%,新进,--,002294
2016-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,8145348,0.90%,162758,2.04%,002299
2017-09-30,UBS AG,QFII,A股,11019672,0.89%,新进,--,002304
2017-03-31,UBS AG,QFII,A股,14149927,1.14%,-1049612,-6.91%,002304
2016-12-31,UBS AG,QFII,A股,15199539,1.23%,96163,0.64%,002304
2016-09-30,UBS AG,QFII,A股,15103376,1.23%,2588859,20.69%,002304
2017-09-30,VTRON INVESTMENT LIMITED,投资公司,A股,302268400,36.32%,不变,--,002308
2017-06-30,VTRON INVESTMENT LIMITED,投资公司,A股,302268400,36.32%,不变,--,002308
2017-03-31,VTRON INVESTMENT LIMITED,投资公司,A股,302268400,36.32%,-29000000,-8.75%,002308
2016-12-31,VTRON INVESTMENT LIMITED,投资公司,A股,331268400,39.80%,不变,--,002308
2016-09-30,VTRON INVESTMENT LIMITED,投资公司,A股,331268400,39.65%,不变,--,002308
2017-03-31,MORGAN STANLEY & CO.INTERNATIONAL PLC.,QFII,A股,767215,0.18%,新进,--,002320
2016-12-31,MORGAN STANLEY &CO.INTERNATIONALPLC.,QFII,A股,1020885,0.30%,新进,--,002336
2017-09-30,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,1500246,0.25%,不变,--,002349
2017-06-30,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,1500246,0.25%,不变,--,002349
2017-03-31,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,1500246,0.25%,新进,--,002349
2016-09-30,MERRILL LYNCH INTERNATIONAL,QFII,A股,4313835,0.56%,新进,--,002358
2016-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,4030084,0.95%,新进,--,002364
2017-09-30,UBS AG,QFII,A股,9701807,1.09%,2143649,28.36%,002372
2017-06-30,UBS AG,QFII,A股,7558158,0.85%,新进,--,002372
2017-03-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,2744446,0.40%,新进,--,002372
2017-09-30,FINET INVESTMENT LIMITED,投资公司,A股,26955400,5.05%,不变,--,002396
2017-06-30,FINET INVESTMENT LIMITED,投资公司,A股,26955400,5.08%,不变,--,002396
2017-03-31,FINET INVESTMENT LIMITED,投资公司,A股,26955400,5.08%,-15336200,-36.26%,002396
2016-12-31,FINET INVESTMENT LIMITED,投资公司,A股,42291600,7.97%,不变,--,002396
2016-09-30,FINET INVESTMENT LIMITED,投资公司,A股,42291600,7.97%,不变,--,002396
2017-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,3750327,1.30%,-66000,-1.73%,002403
2017-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,3816327,1.32%,-2500,-0.07%,002403
2017-03-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,3818827,1.32%,-441463,-10.36%,002403
2016-12-31,DEUTSCHE BANK AKTIENGESELL SCHAFT,QFII,A股,4260290,1.47%,-147270,-3.34%,002403
2016-09-30,DEUTSCHE BANK AKTIENGESEL LSCHAFT,QFII,A股,4407560,1.52%,-456455,-9.38%,002403
2016-09-30,UBS AG,QFII,A股,1764800,0.61%,新进,--,002403
2017-09-30,UBS AG,QFII,A股,111151294,1.53%,-13531585,-10.85%,002415
2017-06-30,UBS AG,QFII,A股,124682879,1.72%,24979345,25.05%,002415
2017-03-31,UBS AG,QFII,A股,99703534,2.06%,-23612137,-19.15%,002415
2017-03-31,GIC PRIVATE LIMITED,QFII,A股,49254245,1.02%,11252597,29.61%,002415
2016-12-31,UBS AG,QFII,A股,123315671,2.63%,8670122,7.56%,002415
2016-12-31,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",QFII,A股,55066504,1.18%,5244214,10.53%,002415
2016-12-31,GIC PRIVATE LIMITED,QFII,A股,38001648,0.81%,3446668,9.97%,002415
2016-09-30,UBS AG,QFII,A股,114645549,2.43%,44101182,62.52%,002415
2016-09-30,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",QFII,A股,49822290,1.06%,-2124356,-4.09%,002415
2016-09-30,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,44570951,0.95%,新进,--,002415
2016-09-30,GIC PRIVATE LIMITED,QFII,A股,34554980,0.73%,775296,2.30%,002415
2016-12-31,UBS AG,QFII,A股,1941603,0.24%,新进,--,002419
2017-09-30,HEDDINGTON LTD.,其它,A股,10200000,2.36%,不变,--,002432
2017-06-30,HEDDINGTON LTD.,其它,A股,10200000,2.36%,不变,--,002432
2017-03-31,HEDDINGTON LTD. ,其它,A股,10200000,2.74%,-3064434,-23.10%,002432
2016-12-31,HEDDINGTON LTD.,其它,A股,13264434,3.57%,不变,--,002432
2016-09-30,HEDDINGTON LTD.,其它,A股,13264434,3.57%,不变,--,002432
2017-09-30,YU HENG INTERNATIONAL INVESTMENTS CORPORATION,投资公司,A股,429578904,20.01%,不变,--,002437
2017-09-30,ORIENTAL KEYSTONE INVESTMENT LIMITED,投资公司,A股,42904599,2.00%,不变,--,002437
2017-06-30,YU HENG INTERNATIONAL INVESTMENTS CORPORATION,投资公司,A股,429578904,20.01%,不变,--,002437
2017-06-30,ORIENTAL KEYSTONE INVESTMENT LIMITED,投资公司,A股,42904599,2.00%,不变,--,002437
2017-03-31,YU HENG INTERNATIONAL INVESTMENTS CORPORATION,投资公司,A股,429578904,20.02%,不变,--,002437
2017-03-31,ORIENTAL KEYSTONE INVESTMENT LIMITED,投资公司,A股,42904599,2.00%,不变,--,002437
2016-12-31,YU HENG INTERNATIONAL INVESTMENTS CORPORATION,投资公司,A股,429578904,20.02%,不变,--,002437
2016-12-31,ORIENTAL KEYSTONE INVESTMENT LIMITED,投资公司,A股,42904599,2.00%,不变,--,002437
2016-09-30,YU HENG INTERNATIONAL INVESTMENTS CORPORATION,投资公司,A股,429578904,20.18%,不变,--,002437
2016-09-30,ORIENTAL KEYSTONE INVESTMENT LIMITED,投资公司,A股,42904599,2.02%,不变,--,002437
2017-09-30,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,17636437,3.07%,不变,--,002439
2017-06-30,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,17636437,3.07%,1608251,10.03%,002439
2017-03-31,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,16028186,2.87%,1383835,9.45%,002439
2016-12-31,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,14644351,2.62%,不变,--,002439
2016-09-30,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,14644351,2.62%,2698909,22.59%,002439
2016-12-31,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",QFII,A股,5200000,1.53%,新进,--,002452
2016-09-30,DEUTSCH EBANK AKTIENGESELLSCHAFT,QFII,A股,2677538,0.52%,新进,--,002460
2017-09-30,INTERBREW INVESTMENT INTERNATIONAL HOLDING LIMITED,投资公司,A股,174246665,25.62%,不变,--,002461
2017-06-30,INTERBREW INVESTMENT INTERNATIONAL HOLDING LIMITED,投资公司,A股,174246665,25.62%,不变,--,002461
2017-03-31,INTERBREW INVESTMENT INTERNATIONAL HOLDING LIMITED,投资公司,A股,174246665,25.62%,不变,--,002461
2016-12-31,INTERBREW INVESTMENT INTERNATIONAL HOLDING LIMITED,投资公司,A股,174246665,25.62%,不变,--,002461
2016-09-30,INTERBREW INVESTMENT INTERNATIONAL HOLDING LIMITED,投资公司,A股,174246665,25.62%,不变,--,002461
2017-09-30,"BIGGERING(BVI) HOLDINGS CO.,LTD.",其它,A股,337999943,20.20%,不变,--,002463
2017-09-30,"WUS GROUP HOLDINGS CO.,LTD.",其它,A股,221555421,13.24%,不变,--,002463
2017-09-30,HAPPY UNION INVESTMENT LIMITED,其它,A股,31733440,1.90%,不变,--,002463
2017-06-30,"BIGGERING(BVI) HOLDINGS CO., LTD.",其它,A股,337999943,20.20%,不变,--,002463
2017-06-30,"WUS GROUP HOLDINGS CO.,LTD.",其它,A股,221555421,13.24%,不变,--,002463
2017-06-30,HAPPY UNION INVESTMENT LIMITED,其它,A股,31733440,1.90%,不变,--,002463
2017-03-31,"BIGGERING (BVI) HOLDINGS CO.,LTD.",其它,A股,337999943,20.20%,不变,--,002463
2017-03-31,"WUS GROUP HOLDINGS CO.,LTD.",其它,A股,221555421,13.24%,不变,--,002463
2017-03-31,HAPPY UNION INVESTMENT LIMITED,其它,A股,31733440,1.90%,不变,--,002463
2016-12-31,"BIGGERING(BVI) HOLDINGS CO., LTD.",其它,A股,337999943,20.20%,不变,--,002463
2016-12-31,"WUS GROUP HOLDINGS CO., LTD.",其它,A股,221555421,13.24%,不变,--,002463
2016-12-31,HAPPY UNION INVESTMENT LIMITED,其它,A股,31733440,1.90%,不变,--,002463
2016-09-30,"BIGGERING(BVI) HOLDINGS CO., LTD.",其它,A股,337999943,20.20%,不变,--,002463
2016-09-30,"WUS GROUP HOLDINGS CO., LTD.",其它,A股,221555421,13.24%,不变,--,002463
2016-09-30,HAPPY UNION INVESTMENT LIMITED,其它,A股,31733440,1.90%,不变,--,002463
2017-09-30,FIRSTEX INC.,其它,A股,9005552,3.87%,不变,--,002464
2017-06-30,FIRSTEX INC.,其它,A股,9005552,3.87%,3377082,60.00%,002464
2017-03-31,FIRSTEX INC. ,其它,A股,5628470,3.87%,不变,--,002464
2016-12-31,FIRSTEX INC.,其它,A股,5628470,3.87%,不变,--,002464
2016-09-30,FIRSTEX INC.,其它,A股,5628470,3.87%,-467000,-7.66%,002464
2017-03-31,MERRILL LYNCH INTERNATIONAL,QFII,A股,14168958,0.52%,新进,--,002470
2016-12-31,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,11098241,0.41%,新进,--,002470
2016-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,13852229,0.51%,新进,--,002470
2017-09-30,CHINA CRANE INVESTMENT HOLDINGS LIMITED,其它,A股,52920000,9.21%,不变,--,002483
2017-06-30,CHINA CRANE INVESTMENT HOLDINGS LIMITED,其它,A股,52920000,9.21%,19845000,60.00%,002483
2017-03-31,CHINA CRANE INVESTMENT HOLDINGS LIMITED,其它,A股,33075000,9.21%,不变,--,002483
2016-12-31,CHINA CRANE INVESTMENT HOLDINGS LIMITED,其它,A股,33075000,9.21%,不变,--,002483
2016-09-30,CHINA CRANE INVESTMENT HOLDINGS LIMITED,其它,A股,33075000,9.21%,不变,--,002483
2016-12-31,MERRILL LYNCH INTERNATIONAL,QFII,A股,3999716,0.82%,新进,--,002484
2017-09-30,UBS AG,QFII,A股,17250358,1.85%,5056665,41.47%,002508
2017-06-30,UBS AG,QFII,A股,12193693,1.31%,3673399,43.11%,002508
2017-03-31,UBS AG,QFII,A股,8520294,1.19%,-880564,-9.37%,002508
2016-12-31,UBS AG,QFII,A股,9400858,1.32%,64542,0.69%,002508
2016-09-30,UBS AG,QFII,A股,9336316,1.32%,新进,--,002508
2017-09-30,TBP Noah Medical Holdings(H.K.) Limited,其它,A股,11601123,4.76%,不变,--,002513
2017-06-30,TBP Noah Medical Holdings (H.K.) Limited,其它,A股,11601123,4.76%,不变,--,002513
2017-03-31,TBP Noah Medical Holdings (H.K.) Limited,其它,A股,11601123,4.74%,新进,--,002513
2016-12-31,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,1379951,0.65%,新进,--,002513
2017-09-30,KING JOIN GROUP LIMITED,其它,A股,5085178,1.01%,不变,--,002524
2017-06-30,KING JOIN GROUP LIMITED,其它,A股,5085178,1.01%,-5000000,-49.58%,002524
2017-03-31,KING JOIN GROUP LIMITED,其它,A股,10085178,2.01%,不变,--,002524
2016-12-31,KING JOIN GROUP LIMITED,其它,A股,10085178,2.01%,-2000000,-16.55%,002524
2016-09-30,KING JOIN GROUP LIMITED,其它,A股,12085178,2.42%,不变,--,002524
2017-09-30,JHL INFINITE LLC,其它,A股,321235200,40.33%,不变,--,002528
2017-06-30,JHL INFINITE LLC,其它,A股,321235200,46.85%,不变,--,002528
2017-03-31,JHL INFINITE LLC,其它,A股,321235200,49.04%,不变,--,002528
2016-12-31,JHL INFINITE LLC,其它,A股,321235200,49.29%,不变,--,002528
2016-09-30,JHL INFINITE LLC,其它,A股,321235200,46.35%,不变,--,002528
2017-09-30,REAL FUN HOLDINGS LIMITED,其它,A股,373248000,25.35%,不变,--,002531
2017-06-30,REAL FUN HOLDINGS LIMITED,其它,A股,373248000,25.35%,不变,--,002531
2017-03-31,REAL FUN HOLDINGS LIMITED,其它,A股,373248000,25.33%,不变,--,002531
2016-12-31,REAL FUN HOLDINGS LIMITED,其它,A股,373248000,25.33%,不变,--,002531
2016-09-30,REAL FUN HOLDINGS LIMITED,其它,A股,373248000,25.33%,不变,--,002531
2017-06-30,MORGAN STANLEY & CO.INTERNATIO NAL PLC.,QFII,A股,2219026,0.32%,新进,--,002556
2017-09-30,TEMASEK FULLERTON ALPHAPTE LTD,QFII,A股,23902206,1.30%,新进,--,002563
2017-09-30,J.V.R INTERNATIONAL LIMITED,其它,A股,49220000,4.81%,不变,--,002570
2017-06-30,J.V.R INTERNATIONAL LIMITED,其它,A股,49220000,4.81%,不变,--,002570
2017-03-31,J.V.R INTERNATIONAL LIMITED,其它,A股,49220000,4.81%,不变,--,002570
2016-12-31,J.V.R INTERNATIONAL LIMITED,其它,A股,49220000,4.81%,不变,--,002570
2016-09-30,J.V.R INTERNATIONAL LIMITED,其它,A股,49220000,4.82%,不变,--,002570
2017-09-30,TB NATURE LIMITED,其它,A股,58892895,6.53%,-5640105,-8.74%,002589
2017-06-30,TB NATURE LIMITED,其它,A股,64533000,9.27%,31854344,97.48%,002589
2017-03-31,TB NATURE LIMITED,其它,A股,32678656,10.88%,-1950000,-5.63%,002589
2016-12-31,TB NATURE LIMITED,其它,A股,34628656,11.53%,-6520000,-15.84%,002589
2016-09-30,TB NATURE LIMITED,其它,A股,41148656,13.71%,-6000000,-12.73%,002589
2017-09-30,HKSCC NOMINEES LIMITED,其它,H股,689159743,33.56%,118499,0.02%,002594
2017-09-30,BERKSHIRE HATHAWAY ENERGY,其它,H股,225000000,10.96%,不变,--,002594
2017-06-30,HKSCC NOMINEES LIMITED,其它,H股,689041244,38.25%,127551,0.02%,002594
2017-03-31,HKSCC NOMINEES LIMITED,其它,H股,688913693,39.03%,322600,0.05%,002594
2017-03-31,BERKSHIRE HATHWAY ENERGY,其它,H股,225000000,12.75%,不变,--,002594
2016-12-31,HKSCC NOMINEES LIMITED,其它,H股,688591093,39.02%,-411600,-0.06%,002594
2016-09-30,HKSCC NOMINEES LIMITED,其它,H股,689002693,39.25%,296027,0.04%,002594
2016-09-30,BERKSHIRE HATHWAY ENERGY,其它,H股,225000000,12.82%,不变,--,002594
2017-09-30,HKSCC NOMINEES LIMITED,其它,H股,199885262,26.93%,-212360,-0.11%,002672
2017-06-30,HKSCC NOMINEES LIMITED,其它,H股,200097622,26.96%,-40,0.00%,002672
2017-03-31,HKSCC NOMINEES LIMITED,其它,H股,200097662,31.43%,100,0.00%,002672
2016-12-31,HKSCC NOMINEES LIMITED,其它,H股,200097562,31.43%,1000,0.00%,002672
2016-09-30,HKSCC NOMINEES LIMITED,其它,H股,200096562,31.43%,不变,--,002672
2016-09-30,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,1497179,0.62%,新进,--,002674
2017-09-30,"PACIFIC RAINBOW INTERNATIONAL, INC.",其它,A股,57240000,10.64%,不变,--,002675
2017-06-30,"PACIFIC RAINBOW INTERNATIONAL,INC.",其它,A股,57240000,10.64%,不变,--,002675
2017-03-31,"PACIFIC RAINBOW INTERNATIONAL, INC.",其它,A股,57240000,10.64%,不变,--,002675
2016-12-31,"PACIFIC RAINBOW INTERNATIONAL,INC.",其它,A股,57240000,10.64%,不变,--,002675
2016-09-30,"PACIFIC RAINBOW INTERNATIONAL, INC.",其它,A股,57240000,15.17%,36660000,178.13%,002675
2017-09-30,MWZ AUSTRALIA PTY LTD,其它,A股,40841000,14.36%,不变,--,002686
2017-06-30,MWZ AUSTRALIA PTY LTD,其它,A股,40841000,14.36%,不变,--,002686
2017-03-31,MWZ AUSTRALIA PTY LTD,其它,A股,40841000,14.48%,不变,--,002686
2016-12-31,MWZ AUSTRALIA PTY LTD,其它,A股,40841000,14.48%,不变,--,002686
2016-09-30,MWZ AUSTRALIA PTY LTD,其它,A股,40841000,14.47%,不变,--,002686
2017-09-30,HSP INVESTMENT HOLDINGS LIMITED,其它,A股,64915479,16.09%,不变,--,002693
2017-09-30,EASYWORTH INVESTMENTS LIMITED,其它,A股,1518844,0.38%,新进,--,002693
2017-06-30,HSP INVESTMENT HOLDINGS LIMITED,其它,A股,64915479,16.09%,不变,--,002693
2017-03-31,HSP INVESTMENT HOLDINGS LIMITED,其它,A股,64915479,16.09%,不变,--,002693
2016-12-31,HSP INVESTMENT HOLDINGS LIMITED,其它,A股,64915479,16.09%,不变,--,002693
2016-09-30,HSP INVESTMENT HOLDINGS LIMITED,其它,A股,64915479,16.09%,不变,--,002693
2016-09-30,"MING XIANG CAPITAL I,LTD.",其它,A股,6850000,1.70%,-10730426,-61.04%,002693
2017-09-30,Deutsche Bank Aktiengesellschaft,QFII,H股,15652300,2.78%,9785380,166.79%,002703
2017-06-30,Deutsche Bank Aktiengesellschaft,QFII,H股,5866920,2.60%,-222000,-3.65%,002703
2017-03-31,Deutsche Bank Aktiengesellschaft,QFII,H股,6088920,2.70%,不变,--,002703
2016-12-31,Deutsche Bank Aktiengesellschaft ,QFII,H股,6088920,2.70%,574000,10.41%,002703
2016-09-30,Deutsche Bank Aktiengesellschaft,QFII,H股,5514920,3.00%,1144000,26.17%,002703
2016-12-31,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,160687,0.35%,新进,--,002722
2016-09-30,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",QFII,A股,2307494,1.14%,不变,--,002727
2017-09-30,MORGAN STANLEY&CO.INTERNATIONAL PLC.,QFII,A股,172869,0.92%,新进,--,002749
2017-09-30,MORGAN STANLEY & CO.INTERNATIONAL PLC.,QFII,A股,727883,0.63%,新进,--,002763
2017-09-30,MORGAN STANLEY & CO.INTERNATIONAL PLC.,QFII,A股,227400,0.35%,新进,--,002793
2017-09-30,MORGAN STANLEY&CO.INTERNATIONAL PLC.,QFII,A股,139700,0.47%,新进,--,002801
2017-12-31,UBS AG,QFII,A股,1587285,2.52%,新进,--,002812
2017-12-31,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,936000,1.49%,新进,--,002812
2017-09-30,POWER CORPORATION OF CANADA,QFII,A股,1032544,2.58%,新进,--,002831
2017-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,632024,1.58%,新进,--,002831
2017-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,450019,1.12%,新进,--,002831
2017-09-30,"JPMORGAN CHASE BANK,NATIONALASSOCIATION",QFII,A股,228600,0.76%,新进,--,002846
2017-09-30,UBS AG,QFII,A股,241254,0.70%,新进,--,002889
2017-12-31,"WP MEDICAL TECHNOLOGIES,INC",其它,A股,30992150,2.20%,不变,--,300003
2017-09-30,"WP MEDICAL TECHNOLOGIES,INC",其它,A股,30992150,2.20%,不变,--,300003
2017-06-30,"WP MEDICALTECHNOLOGIES, INC",其它,A股,30992150,2.20%,不变,--,300003
2017-03-31,"WP MEDICAL TECHNOLOGIES,INC",其它,A股,30992150,2.19%,不变,--,300003
2016-12-31,"WP MEDICAL TECHNOLOGIES,INC",其它,A股,30992150,2.26%,不变,--,300003
2016-12-31,MORGAN STANLEY & CO. INTERNAT PLC.,QFII,A股,1685421,0.91%,新进,--,300008
2017-09-30,TEMASEK FULLERTON ALPHAPTE LTD,QFII,A股,8010368,1.79%,212000,2.72%,300011
2017-06-30,TEMASEK FULLERTON ALPHAPTE LTD,QFII,A股,7798368,1.93%,1363478,21.19%,300011
2017-03-31,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,6434890,1.60%,352100,5.79%,300011
2016-12-31,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,6082790,1.51%,不变,--,300011
2016-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,6082790,1.63%,2779084,84.12%,300011
2017-09-30,POWER CORPORATION OF CANADA,QFII,A股,43347282,3.12%,13999920,47.70%,300012
2017-06-30,POWER CORPORATION OF CANADA,QFII,A股,29347362,2.05%,新进,--,300012
2017-09-30,GIC PRIVATE LIMITED,QFII,A股,9095068,0.57%,不变,--,300017
2017-06-30,GIC PRIVATE LIMITED,QFII,A股,9095068,0.57%,新进,--,300017
2017-03-31,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,3718882,0.71%,-4112290,-52.51%,300017
2016-12-31,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,7831172,1.50%,1026511,15.09%,300017
2016-09-30,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,6804661,1.33%,-504524,-6.90%,300017
2016-09-30,UBS AG,QFII,A股,5448233,1.06%,-183551,-3.26%,300017
2016-12-31,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,9999819,3.11%,新进,--,300022
2016-12-31,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,1967258,1.81%,-665700,-25.28%,300037
2016-09-30,TEMASEK FULLERTON ALPHAP TELTD,QFII,A股,2632958,2.42%,-1782568,-40.37%,300037
2017-03-31,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,2002461,1.35%,新进,--,300103
2016-12-31,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,1142526,0.54%,新进,--,300126
2016-12-31,TB POLYMER LIMITED,其它,A股,5413400,1.67%,-10786600,-66.58%,300128
2016-09-30,TB POLYMER LIMITED,其它,A股,16200000,5.18%,-2300000,-12.43%,300128
2017-09-30,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,11875456,1.00%,-1045188,-8.09%,300133
2017-06-30,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,12920644,1.09%,不变,--,300133
2017-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,10288316,0.87%,6512,0.06%,300133
2017-03-31,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,12920644,1.12%,新进,--,300133
2017-03-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,10281804,0.89%,19800,0.19%,300133
2016-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,10262004,0.89%,-9100,-0.09%,300133
2016-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,10271104,0.89%,新进,--,300133
2016-09-30,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,7883358,0.68%,-246319,-3.03%,300133
2017-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,19349703,2.60%,2569752,15.31%,300136
2017-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,16779951,2.32%,5794896,52.75%,300136
2017-06-30,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,10624201,1.47%,新进,--,300136
2017-03-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,10985055,1.52%,新进,--,300136
2016-09-30,QUANTUM HI-TECH GROUP LIMITED,其它,A股,21105000,5.01%,-80591176,-79.25%,300149
2017-09-30,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,19118322,2.37%,1349300,7.59%,300166
2017-06-30,BILL & MELINDA GATES FOUNDATION TRUST ,QFII,A股,17769022,2.22%,7469119,72.52%,300166
2017-03-31,BILL & MELINDA GATES FOUNDATION TRUST ,QFII,A股,10299903,2.55%,-669400,-6.10%,300166
2016-12-31,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,10969303,2.85%,新进,--,300166
2017-09-30,POWER CORPORATION OF CANADA,QFII,A股,15981042,2.43%,9249954,137.42%,300170
2017-06-30,POWER CORPORATION OF CANADA,QFII,A股,6731088,1.04%,新进,--,300170
2017-09-30,GRACEPEAK PTE LTD.,其它,A股,55312853,9.45%,-23794000,-30.08%,300194
2017-06-30,GRACEPEAK PTE LTD.,其它,A股,79106853,13.51%,新进,--,300194
2017-09-30,MEI TUNG(CHINA)LIMITED,其它,A股,139554261,16.04%,不变,--,300201
2017-06-30,MEI TUNG(CHINA)LIMITED,其它,A股,139554261,16.27%,不变,--,300201
2017-03-31,MEI TUNG(CHINA) LIMITED,其它,A股,139554261,16.35%,不变,--,300201
2016-12-31,MEI TUNG(CHINA) LIMITED,其它,A股,139554261,16.35%,-100,0.00%,300201
2016-09-30,MEI TUNG(CHINA)LIMITED,其它,A股,139554361,16.35%,80964361,138.19%,300201
2017-09-30,ISLAND HONOUR LIMITED,其它,A股,15698800,3.48%,不变,--,300203
2017-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,4057029,0.90%,新进,--,300203
2017-06-30,ISLAND HONOUR LIMITED,其它,A股,15698800,3.50%,不变,--,300203
2017-03-31,ISLAND HONOUR LIMITED,其它,A股,15698800,3.50%,不变,--,300203
2017-03-31,RICH GOAL HOLDINGS LIMITED,其它,A股,6435239,1.43%,-1549161,-19.40%,300203
2017-03-31,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,5069429,1.13%,不变,--,300203
