日期,股东人数(户),较上期变化(%),人均流通股(股),较上期变化(%),筹码集中度,股价(元),人均持股金额(元),前十大股东持股合计(%),前十大流通股东持股合计(%),公司代码
2017-09-30,22.07万,-9.45,5.8万,10.44,非常集中,2.92,17万,83.31,83.31,601880
2017-06-30,24.38万,-5.24,5.3万,5.52,非常集中,2.96,16万,83.22,83.22,601880
2017-03-31,25.73万,9.86,5.0万,-8.97,非常集中,3.10,16万,82.81,82.81,601880
2017-02-28,23.42万,-4.42,5.5万,4.62,非常集中,2.94,16万,--,--,601880
2016-12-31,24.50万,25.26,5.3万,-20.17,非常集中,2.80,15万,82.80,61.75,601880
2016-09-30,19.56万,14.87,6.6万,153.62,非常集中,2.36,16万,83.07,58.40,601880
2016-06-30,17.03万,-3.51,2.6万,3.64,非常集中,5.91,15万,87.72,62.10,601880
2016-03-31,17.65万,3.44,2.5万,-3.33,非常集中,6.69,17万,83.39,62.34,601880
2016-02-29,17.06万,-0.97,2.6万,0.98,非常集中,3.67,10万,--,--,601880
2015-12-31,17.23万,-4.47,2.6万,4.67,非常集中,5.96,15万,78.26,78.26,601880
2017-09-30,12.36万,-19.68,3.5万,24.50,非常集中,15.64,54万,92.42,36.88,601881
2017-06-30,15.38万,-20.31,2.8万,25.49,非常集中,11.86,33万,92.44,36.98,601881
2017-03-31,19.30万,--,2.2万,--,非常集中,13.36,30万,92.42,36.82,601881
2017-01-23,--,--,--,--,非常分散,9.81,--,92.56,--,601881
2017-09-30,2.00万,-10.09,2616.1,11.22,较分散,15.91,4万,89.41,2.55,601882
2017-06-30,2.22万,-6.37,2352.3,6.80,较分散,17.38,4万,89.40,2.45,601882
2017-03-31,2.37万,-22.53,2202.5,29.08,较分散,24.32,5万,88.91,2.30,601882
2017-02-28,3.06万,-10.15,1706.3,11.29,非常分散,24.08,4万,--,--,601882
2016-12-31,3.40万,-33.52,1533.2,50.42,非常分散,25.24,4万,88.96,1.56,601882
2016-11-07,5.12万,--,1019.2,--,非常分散,2.16,2202,89.30,--,601882
2017-09-30,2.96万,-14.13,3.9万,16.46,非常集中,10.39,41万,73.30,73.30,601886
2017-06-30,3.45万,23.66,3.3万,-19.13,非常集中,10.25,34万,73.04,73.04,601886
2017-03-31,2.79万,-1.24,4.1万,1.26,非常集中,10.92,45万,73.26,73.26,601886
2017-02-28,2.82万,17.89,4.1万,-15.18,非常集中,10.45,43万,--,--,601886
2016-12-31,2.39万,-6.40,4.8万,6.84,非常集中,10.65,51万,73.48,73.48,601886
2016-09-30,2.56万,-14.46,4.5万,16.91,非常集中,10.86,49万,73.06,73.06,601886
2016-06-30,2.99万,8.81,3.9万,-8.10,非常集中,10.27,40万,74.29,74.29,601886
2016-03-31,2.75万,-4.15,4.2万,4.33,非常集中,11.87,50万,74.24,74.24,601886
2016-02-29,2.87万,-4.66,4.0万,4.89,非常集中,10.26,41万,--,--,601886
2015-12-31,3.01万,-8.76,3.8万,9.60,非常集中,12.61,48万,74.19,74.19,601886
2017-09-30,2.82万,10.60,6.9万,-9.58,非常集中,34.49,239万,72.92,72.92,601888
2017-06-30,2.55万,47.00,7.7万,36.06,非常集中,30.14,231万,72.64,72.64,601888
2017-03-31,1.73万,-21.48,5.6万,27.35,非常集中,56.69,319万,75.19,75.19,601888
2016-12-31,2.21万,28.72,4.4万,-22.31,非常集中,43.40,192万,74.77,74.77,601888
2016-09-30,1.72万,-6.87,5.7万,7.37,非常集中,45.08,257万,74.71,74.71,601888
2016-06-30,1.84万,-12.56,5.3万,14.37,非常集中,43.98,233万,74.15,74.15,601888
2016-03-31,2.11万,35.75,4.6万,-26.33,非常集中,45.65,212万,74.35,74.35,601888
2015-12-31,1.55万,-11.54,6.3万,13.04,非常集中,59.31,373万,72.72,72.72,601888
2015-09-30,1.75万,-4.70,5.6万,4.94,非常集中,52.28,291万,73.10,73.10,601888
2015-06-30,1.84万,57.04,5.3万,-36.32,非常集中,66.30,352万,75.88,75.88,601888
2017-09-30,15.82万,-6.82,6065.7,7.31,非常集中,8.44,5万,41.50,41.50,601890
2017-06-30,16.97万,11.80,5652.3,-10.55,非常集中,8.69,5万,41.50,41.50,601890
2017-03-31,15.18万,-0.94,6319.2,0.95,非常集中,9.85,6万,41.56,41.56,601890
2016-12-31,15.33万,-3.94,6259.6,4.10,非常集中,8.79,6万,42.19,42.19,601890
2016-09-30,15.96万,-5.66,6013.2,6.00,非常集中,8.78,5万,42.25,42.25,601890
2016-06-30,16.91万,-1.71,5672.9,1.73,非常集中,9.09,5万,42.26,42.26,601890
2016-03-31,17.21万,-4.20,5576.2,4.39,非常集中,10.22,6万,43.36,43.36,601890
2015-12-31,17.96万,-16.74,5341.8,20.11,非常集中,12.27,7万,43.92,43.92,601890
2015-09-30,21.57万,75.51,4447.6,-43.02,较集中,11.75,5万,43.72,43.72,601890
2015-06-30,12.29万,211.21,7806.1,-34.13,非常集中,12.24,10万,45.50,45.50,601890
2017-09-30,18.14万,-2.98,7.3万,3.07,非常集中,6.18,45万,90.56,90.56,601898
2017-06-30,18.70万,-4.17,7.1万,4.35,非常集中,5.88,42万,92.16,92.16,601898
2017-03-31,19.51万,0.55,6.8万,-0.55,非常集中,6.11,42万,92.18,92.18,601898
2017-02-28,19.41万,-2.07,6.8万,2.11,非常集中,6.08,42万,--,--,601898
2016-12-31,19.82万,1.63,6.7万,-1.60,非常集中,5.81,39万,92.14,92.14,601898
2016-09-30,19.50万,-3.64,6.8万,3.78,非常集中,5.65,38万,92.22,92.22,601898
2016-06-30,20.24万,-5.50,6.6万,5.82,非常集中,5.16,34万,92.16,92.16,601898
2016-03-31,21.41万,-3.53,6.2万,3.66,非常集中,5.12,32万,92.04,92.04,601898
2016-02-29,22.20万,-1.56,6.0万,1.58,非常集中,4.90,29万,--,--,601898
2015-12-31,22.55万,-8.89,5.9万,9.76,非常集中,6.05,36万,91.94,91.94,601898
2017-09-30,80.83万,-4.28,2.7万,4.47,非常集中,3.87,10万,62.83,60.17,601899
2017-06-30,84.44万,-3.36,2.6万,3.48,非常集中,3.43,9万,62.62,59.76,601899
2017-03-31,87.38万,0.25,2.5万,-0.25,非常集中,3.38,8万,62.85,62.85,601899
2017-02-28,87.16万,-5.12,2.5万,5.40,非常集中,3.57,9万,--,--,601899
2016-12-31,91.86万,-4.22,2.3万,4.40,非常集中,3.34,8万,62.57,62.57,601899
2016-09-30,95.91万,-1.68,2.2万,1.69,非常集中,3.21,7万,62.96,62.96,601899
2016-06-30,97.54万,-4.79,2.2万,5.03,非常集中,3.37,7万,65.79,65.79,601899
2016-03-31,102.45万,-2.53,2.1万,2.60,非常集中,3.27,7万,65.51,65.51,601899
2016-02-29,105.11万,0.55,2.0万,-0.55,非常集中,3.13,6万,--,--,601899
2015-12-31,104.54万,-12.27,2.1万,13.83,非常集中,3.52,7万,64.72,64.72,601899
2017-09-30,4.29万,-9.68,4092.8,10.72,较集中,11.90,5万,80.64,2.25,601900
2017-06-30,4.75万,-8.45,3696.5,9.23,较集中,12.44,5万,80.50,2.11,601900
2017-03-31,5.19万,-10.15,3384.1,15.58,较集中,14.50,5万,80.80,2.37,601900
2016-12-31,5.78万,-15.75,2928.1,18.70,较分散,15.63,5万,79.98,0.78,601900
2016-09-30,6.85万,0.00,2466.8,0.00,较分散,17.54,4万,80.05,0.80,601900
2016-06-30,6.85万,0.00,2466.8,0.00,较分散,17.67,4万,80.05,0.80,601900
2016-06-03,6.85万,-4.66,2466.8,4.89,较分散,17.67,4万,80.02,0.80,601900
2016-03-31,7.19万,-46.40,2351.8,86.57,较分散,19.09,4万,80.44,1.39,601900
2016-02-15,13.41万,6707250.00,1260.6,--,非常分散,8.83,1万,79.52,--,601900
2015-12-31,2.00,--,--,--,非常分散,--,--,100.00,100.00,601900
2017-09-30,21.92万,5.15,3.8万,24.47,非常集中,8.60,32万,77.83,77.83,601901
2017-06-30,20.85万,-21.40,3.0万,27.22,非常集中,9.93,30万,77.03,56.49,601901
2017-03-31,26.52万,-6.64,2.4万,7.11,非常集中,8.11,19万,68.97,49.09,601901
2017-02-28,28.41万,-8.38,2.2万,9.15,非常集中,8.48,19万,--,--,601901
2016-12-31,31.01万,4.12,2.0万,-3.96,非常集中,7.60,15万,62.10,42.22,601901
2016-09-30,29.78万,-8.13,2.1万,8.86,非常集中,7.34,16万,62.09,42.39,601901
2016-06-30,32.42万,-5.75,1.9万,6.10,非常集中,7.66,15万,61.85,41.31,601901
2016-03-31,34.40万,0.56,1.8万,-0.56,非常集中,7.92,14万,61.72,39.88,601901
2015-12-31,34.20万,23.13,1.8万,-18.79,非常集中,9.60,18万,62.01,41.28,601901
2015-09-30,27.78万,-13.26,2.3万,18.88,非常集中,6.35,14万,63.19,46.97,601901
2017-09-30,4.65万,-10.75,4.3万,12.05,非常集中,5.71,24万,69.52,69.52,601908
2017-06-30,5.21万,4.07,3.8万,-3.91,非常集中,4.80,18万,69.96,69.96,601908
2017-03-31,5.01万,11.17,4.0万,-10.05,非常集中,6.33,25万,71.10,71.10,601908
2016-12-31,4.51万,-6.06,4.4万,23.38,非常集中,7.12,31万,73.05,73.05,601908
2016-09-30,4.80万,3.74,3.6万,-3.60,非常集中,7.01,25万,73.54,63.90,601908
2016-06-30,4.62万,-9.87,3.7万,10.95,非常集中,7.67,29万,73.54,64.59,601908
2016-03-31,5.13万,-9.89,3.4万,233.90,非常集中,6.91,23万,73.54,63.48,601908
2015-12-31,5.69万,50.46,1.0万,-33.54,非常集中,8.22,8万,73.70,5.08,601908
2015-09-30,3.78万,43.59,1.5万,40.26,非常集中,6.88,10万,73.88,7.39,601908
2015-06-30,2.64万,10.32,1.1万,-9.36,非常集中,20.98,23万,71.66,5.13,601908
2017-09-30,19.46万,-4.59,1.3万,4.81,非常集中,4.50,6万,50.86,50.86,601918
2017-06-30,20.40万,0.60,1.3万,-0.60,非常集中,4.33,5万,51.25,51.25,601918
2017-05-31,20.28万,-5.09,1.3万,5.36,非常集中,3.95,5万,--,--,601918
2017-03-31,21.36万,3.99,1.2万,-3.83,非常集中,5.02,6万,50.89,50.89,601918
2017-02-28,20.54万,-3.88,1.3万,4.04,非常集中,5.04,6万,--,--,601918
2016-12-31,21.37万,-3.60,1.2万,3.74,非常集中,4.72,6万,51.26,51.26,601918
2016-09-30,22.17万,-6.07,1.2万,6.47,非常集中,3.98,5万,50.66,50.66,601918
2016-06-30,23.61万,-13.48,1.1万,15.58,非常集中,3.63,4万,50.70,50.70,601918
2016-03-31,27.28万,-7.20,9494.6,7.76,非常集中,6.26,6万,51.63,51.63,601918
2015-12-31,29.40万,-14.38,8811.2,16.80,非常集中,9.20,8万,51.79,51.79,601918
2017-09-30,32.49万,-4.83,3.1万,5.07,非常集中,6.89,22万,80.85,80.85,601919
2017-06-30,34.14万,4.34,3.0万,-4.16,非常集中,5.35,16万,80.80,80.80,601919
2017-05-16,32.72万,-5.26,3.1万,5.56,非常集中,5.35,17万,80.65,80.65,601919
2017-03-31,34.54万,0.27,3.0万,-0.27,非常集中,5.91,17万,80.86,80.86,601919
2017-02-28,34.44万,-7.17,3.0万,7.72,非常集中,6.11,18万,--,--,601919
2016-12-31,37.10万,-4.90,2.8万,5.15,非常集中,5.24,14万,80.59,80.59,601919
2016-09-30,39.02万,-3.45,2.6万,3.58,非常集中,5.06,13万,80.73,80.73,601919
2016-06-30,40.41万,-5.38,2.5万,5.69,非常集中,5.08,13万,80.57,80.57,601919
2016-03-31,42.71万,-5.15,2.4万,5.43,非常集中,6.09,15万,80.63,80.63,601919
2016-02-29,45.03万,-8.44,2.3万,9.21,非常集中,5.52,13万,--,--,601919
2017-09-30,6.94万,-1.63,3.7万,1.66,非常集中,9.25,34万,81.09,81.09,601928
2017-06-30,7.06万,-5.45,3.6万,5.77,非常集中,9.76,35万,81.44,81.44,601928
2017-03-31,7.47万,1.24,3.4万,-1.22,非常集中,10.04,34万,80.35,80.35,601928
2016-12-31,7.38万,3.29,3.5万,-3.18,非常集中,10.47,36万,81.28,81.28,601928
2016-09-30,7.14万,-11.13,3.6万,12.53,非常集中,11.00,39万,81.37,81.37,601928
2016-06-30,8.04万,-5.17,3.2万,5.46,非常集中,10.54,33万,81.06,81.06,601928
2016-03-31,8.47万,-11.95,3.0万,13.58,非常集中,11.61,35万,80.60,80.60,601928
2015-12-31,9.62万,25.47,2.6万,-20.30,非常集中,15.93,42万,78.79,78.79,601928
2015-09-30,7.67万,-16.45,3.3万,19.69,非常集中,12.41,41万,80.20,80.20,601928
2015-06-30,9.18万,38.65,2.8万,-27.87,非常集中,17.10,47万,76.19,76.19,601928
2017-09-30,9.01万,-7.49,3.5万,8.10,非常集中,3.38,12万,51.02,51.02,601929
2017-06-30,9.74万,5.66,3.2万,-5.35,非常集中,3.46,11万,50.92,50.92,601929
2017-03-31,9.22万,2.43,3.4万,-2.38,非常集中,4.06,14万,50.75,50.75,601929
2017-02-28,9.00万,-0.92,3.5万,0.93,非常集中,4.25,15万,--,--,601929
2017-02-15,9.09万,0.22,3.4万,-0.22,非常集中,4.19,14万,--,--,601929
2017-01-31,9.07万,-4.08,3.4万,4.26,非常集中,4.12,14万,--,--,601929
2017-01-15,9.45万,-0.39,3.3万,0.39,非常集中,4.18,14万,--,--,601929
2016-12-31,9.49万,-0.52,3.3万,0.52,非常集中,4.19,14万,50.91,50.91,601929
2016-12-15,9.54万,1.15,3.3万,-1.14,非常集中,4.16,14万,--,--,601929
2016-11-30,9.43万,4.73,3.3万,-4.52,非常集中,4.52,15万,--,--,601929
2017-09-30,8.48万,-20.46,7.7万,25.72,非常集中,7.99,61万,66.60,36.59,601933
2017-06-30,10.66万,-7.39,6.1万,7.98,非常集中,7.08,43万,66.47,36.39,601933
2017-03-31,11.51万,-9.66,5.7万,10.69,非常集中,5.50,31万,66.82,36.73,601933
2017-02-28,12.75万,0.52,5.1万,-0.51,非常集中,5.47,28万,--,--,601933
2016-12-31,12.68万,8.11,5.1万,-7.50,非常集中,4.91,25万,66.95,37.09,601933
2016-09-30,11.73万,-7.37,5.5万,14.38,非常集中,4.46,25万,66.64,36.43,601933
2016-06-30,12.66万,4.16,4.9万,92.01,非常集中,4.13,20万,62.24,39.47,601933
2016-03-31,12.16万,-9.23,2.5万,10.17,非常集中,8.95,23万,61.72,38.86,601933
2015-12-31,13.39万,21.12,2.3万,-17.44,非常集中,10.10,23万,61.96,39.10,601933
2015-09-30,11.06万,6.76,2.8万,-6.33,非常集中,10.15,28万,63.61,40.78,601933
2017-09-30,35.80万,-9.37,69.8万,10.34,非常集中,6.97,487万,97.43,97.43,601939
2017-06-30,39.51万,-3.30,63.3万,3.42,非常集中,6.15,389万,97.44,97.44,601939
2017-03-31,40.86万,-0.52,61.2万,0.52,非常集中,5.94,363万,97.42,97.42,601939
2017-02-28,41.07万,-3.71,60.9万,3.85,非常集中,5.92,360万,--,--,601939
2016-12-31,42.65万,-3.12,58.6万,3.22,非常集中,5.44,319万,97.40,97.38,601939
2016-09-30,44.02万,-5.48,56.8万,5.79,非常集中,5.18,294万,97.38,97.38,601939
2016-06-30,46.57万,-1.01,53.7万,1.02,非常集中,4.75,255万,97.30,97.30,601939
2016-03-31,47.05万,0.18,53.1万,-0.18,非常集中,4.85,258万,97.52,97.52,601939
2016-02-28,46.96万,4.49,53.2万,-4.30,非常集中,4.62,246万,--,--,601939
2015-12-31,44.95万,-8.01,55.6万,8.71,非常集中,5.78,322万,98.05,98.05,601939
2017-09-30,12.63万,-61.73,2886.1,161.31,较分散,9.72,3万,87.43,0.70,601949
2017-08-21,33.00万,--,1104.5,--,非常分散,4.81,5312,80.05,--,601949
2017-09-30,8.03万,-32.12,3239.5,47.32,较集中,14.73,5万,78.35,4.10,601952
2017-06-30,11.82万,-50.68,2199.0,102.75,较分散,13.87,3万,76.44,1.24,601952
2017-05-15,23.97万,--,1084.6,--,非常分散,13.42,1万,75.53,--,601952
2017-09-30,11.56万,13.89,2.8万,-12.20,非常集中,8.58,24万,79.04,79.04,601958
2017-06-30,10.15万,2.99,3.2万,-2.90,非常集中,7.17,23万,80.18,80.18,601958
2017-03-31,9.85万,-1.23,3.3万,1.25,非常集中,7.77,25万,80.16,80.16,601958
2016-12-31,9.98万,-4.56,3.2万,4.78,非常集中,7.65,25万,80.15,80.15,601958
2016-09-30,10.45万,-4.26,3.1万,4.45,非常集中,7.72,24万,80.67,80.67,601958
2016-06-30,10.92万,-3.08,3.0万,3.18,非常集中,8.15,24万,80.56,80.56,601958
2016-03-31,11.27万,-1.33,2.9万,1.35,非常集中,7.86,23万,80.63,80.63,601958
2015-12-31,11.42万,-6.96,2.8万,7.48,非常集中,8.28,23万,80.14,80.14,601958
2015-09-30,12.27万,-4.32,2.6万,4.51,非常集中,6.82,18万,80.13,80.13,601958
2015-06-30,12.83万,-0.56,2.5万,0.57,非常集中,11.78,30万,78.28,78.28,601958
2017-09-30,3.05万,-6.17,3.1万,6.57,非常集中,9.75,31万,73.15,73.15,601965
2017-06-30,3.25万,-6.99,3.0万,7.51,非常集中,9.39,28万,72.76,72.76,601965
2017-03-31,3.50万,12.74,2.7万,-11.30,非常集中,10.21,28万,71.88,71.88,601965
2017-02-28,3.10万,5.48,3.1万,-5.19,非常集中,10.98,34万,--,--,601965
2016-12-31,2.94万,-11.27,3.3万,12.70,非常集中,10.65,35万,73.07,73.07,601965
2016-09-30,3.32万,-11.29,2.9万,12.73,非常集中,9.61,28万,73.90,73.90,601965
2016-06-30,3.74万,-22.29,2.6万,28.68,非常集中,9.61,25万,73.32,73.32,601965
2016-03-31,4.81万,15.10,2.0万,-13.12,非常集中,9.33,19万,72.74,72.74,601965
2016-02-29,4.18万,0.00,2.3万,0.00,非常集中,7.14,16万,--,--,601965
2015-12-31,4.18万,-9.36,2.3万,10.33,非常集中,9.39,22万,72.94,72.94,601965
2017-09-30,8.22万,-7.77,4800.4,113.82,较集中,19.90,10万,79.97,13.11,601966
2017-06-30,8.91万,7.09,2245.1,-6.62,较分散,22.43,5万,82.64,0.57,601966
2017-05-31,8.32万,-4.27,2404.3,4.46,较分散,18.93,5万,--,--,601966
2017-04-30,8.69万,-5.29,2301.6,5.58,较分散,22.37,5万,--,--,601966
2017-03-31,9.17万,-7.49,2179.9,8.10,较分散,24.98,5万,81.72,0.60,601966
2016-12-31,9.92万,-11.42,2016.5,12.89,较分散,26.89,5万,81.72,0.67,601966
2016-11-30,11.20万,2.45,1786.3,-2.39,非常分散,30.27,5万,--,--,601966
2016-09-30,10.93万,-32.73,1830.0,48.65,非常分散,28.97,5万,81.72,0.82,601966
2016-07-06,16.25万,-0.10,1231.1,0.10,非常分散,18.69,2万,82.64,--,601966
2016-06-30,16.26万,--,1229.8,--,非常分散,--,--,81.72,0.74,601966
2017-09-30,7.51万,-6.15,4173.3,6.55,较集中,6.65,3万,63.93,2.00,601968
2017-06-30,8.00万,-1.84,3916.7,1.88,较集中,7.29,3万,63.67,1.75,601968
2017-03-31,8.15万,-4.71,3844.4,4.95,较集中,8.92,3万,64.85,3.01,601968
2017-02-28,8.55万,1.78,3663.2,-1.75,较集中,9.70,4万,--,--,601968
2016-12-31,8.40万,-3.90,3728.6,15.07,较集中,9.57,4万,65.44,3.55,601968
2016-09-30,8.74万,0.83,3240.2,-0.83,较集中,9.81,3万,69.27,3.96,601968
2016-06-30,8.67万,0.29,3267.3,35.60,较集中,10.26,3万,75.08,9.73,601968
2016-03-31,8.65万,-5.22,2409.5,5.51,较分散,9.70,2万,75.66,1.49,601968
2016-02-29,9.12万,-2.08,2283.6,2.13,较分散,8.65,2万,--,--,601968
2015-12-31,9.32万,-24.07,2236.0,31.71,较分散,13.36,3万,75.32,0.83,601968
2017-09-30,3.18万,17.82,2.7万,-15.12,非常集中,12.11,33万,90.06,36.83,601969
2017-06-30,2.70万,-3.40,3.2万,3.52,非常集中,10.56,34万,90.85,38.03,601969
2017-03-31,2.80万,1.10,3.1万,-1.09,非常集中,11.57,36万,90.86,38.00,601969
2017-02-28,2.77万,-0.95,3.1万,0.96,非常集中,12.75,40万,--,--,601969
2016-12-31,2.79万,0.59,3.1万,-0.59,非常集中,12.24,38万,94.03,40.17,601969
2016-09-30,2.78万,-4.27,3.1万,4.46,非常集中,11.12,34万,93.99,40.18,601969
2016-06-30,2.90万,-10.32,3.0万,11.50,非常集中,11.22,33万,93.98,40.11,601969
2016-03-31,3.23万,5.55,2.7万,-5.26,非常集中,12.22,32万,93.79,39.86,601969
2016-02-29,3.06万,-2.99,2.8万,3.09,非常集中,9.97,28万,--,--,601969
2015-12-31,3.16万,-8.69,2.7万,403.79,非常集中,14.09,38万,93.63,39.74,601969
2017-09-30,53.46万,-6.80,7912.3,7.30,非常集中,7.46,6万,80.45,7.98,601985
2017-06-30,57.36万,-12.86,7374.1,14.76,非常集中,7.81,6万,80.21,7.70,601985
2017-03-31,65.83万,-3.45,6425.5,3.57,非常集中,7.26,5万,75.97,3.38,601985
2016-12-31,68.17万,-3.37,6204.1,3.20,非常集中,7.06,4万,75.80,3.24,601985
2016-09-30,70.55万,-5.74,6011.7,6.09,非常集中,6.64,4万,75.93,3.37,601985
2016-06-30,74.85万,-7.25,5666.5,17.52,非常集中,6.83,4万,75.79,3.23,601985
2016-03-31,80.70万,-4.26,4821.8,4.45,较集中,7.72,4万,76.20,1.66,601985
2015-12-31,84.29万,-12.34,4616.3,14.07,较集中,9.54,4万,76.28,1.60,601985
2015-09-30,96.15万,-14.40,4046.9,16.82,较集中,9.07,4万,76.00,1.29,601985
2015-06-30,112.32万,-16.56,3464.1,19.84,较集中,13.07,5万,76.71,2.60,601985
2017-09-30,74.78万,-9.27,39.4万,10.22,非常集中,4.12,162万,95.93,95.93,601988
2017-06-30,82.42万,-0.71,35.7万,0.72,非常集中,3.70,132万,95.87,95.87,601988
2017-03-31,83.01万,-3.53,35.5万,3.66,非常集中,3.70,131万,95.94,95.94,601988
2016-12-31,86.05万,-2.76,34.2万,2.84,非常集中,3.44,118万,95.93,95.93,601988
2016-09-30,88.49万,-4.93,33.3万,5.19,非常集中,3.37,112万,96.00,96.00,601988
2016-06-30,93.08万,-3.43,31.6万,3.55,非常集中,3.21,102万,96.23,96.23,601988
2016-03-31,96.38万,-2.85,30.5万,2.94,非常集中,3.40,104万,96.20,96.20,601988
2016-02-29,99.21万,2.94,29.7万,-2.86,非常集中,3.17,94万,--,--,601988
2015-12-31,96.38万,-12.71,30.5万,14.56,非常集中,4.01,122万,96.06,96.06,601988
2015-09-30,110.41万,-31.75,26.7万,46.52,非常集中,3.72,99万,96.12,96.12,601988
2018-01-31,90.00万,1.82,2.0万,-1.79,非常集中,6.22,13万,--,--,601989
2017-09-30,88.39万,0.00,2.1万,0.00,非常集中,6.21,13万,61.94,58.18,601989
2017-06-30,88.39万,0.01,2.1万,-0.01,非常集中,6.21,13万,61.94,58.18,601989
2017-05-26,88.38万,-0.76,2.1万,0.77,非常集中,6.21,13万,61.94,58.18,601989
2017-03-31,89.06万,-0.37,2.1万,2.63,非常集中,7.44,15万,60.34,60.34,601989
2016-12-31,89.39万,-1.26,2.0万,1.28,非常集中,7.09,14万,60.36,58.83,601989
2016-09-30,90.53万,-7.99,2.0万,8.69,非常集中,6.20,12万,60.92,59.52,601989
2016-06-30,98.40万,-2.61,1.8万,2.68,非常集中,6.33,12万,60.66,59.11,601989
2016-03-31,101.04万,-2.82,1.8万,2.91,非常集中,7.19,13万,60.71,59.10,601989
2015-12-31,103.97万,-13.60,1.7万,15.74,非常集中,9.40,16万,60.39,58.74,601989
2017-09-30,22.04万,-4.33,6.0万,4.52,非常集中,4.52,27万,89.50,89.50,601991
2017-06-30,23.04万,-3.46,5.8万,3.58,非常集中,4.52,26万,89.48,89.48,601991
2017-03-31,23.86万,4.98,5.6万,-4.74,非常集中,4.93,28万,89.59,89.59,601991
2017-02-28,22.73万,1.43,5.9万,-1.41,非常集中,4.50,26万,--,--,601991
2016-12-31,22.41万,-0.63,5.9万,0.63,非常集中,3.82,23万,89.59,89.59,601991
2016-09-30,22.55万,-3.65,5.9万,3.79,非常集中,3.84,23万,89.60,89.60,601991
2016-06-30,23.40万,-2.47,5.7万,2.53,非常集中,3.89,22万,89.61,89.61,601991
2016-03-31,24.00万,-1.73,5.5万,1.76,非常集中,4.26,24万,89.64,89.64,601991
2016-02-29,24.42万,-0.95,5.5万,0.96,非常集中,3.89,21万,--,--,601991
2015-12-31,24.65万,-7.99,5.4万,8.69,非常集中,5.14,28万,89.64,89.64,601991
2017-09-30,24.06万,-10.41,4.4万,11.62,非常集中,6.35,28万,78.24,76.47,601992
2017-06-30,26.86万,186.03,3.9万,-65.04,非常集中,6.47,25万,78.05,76.28,601992
2017-03-31,9.39万,-5.57,11.2万,17.08,非常集中,4.66,52万,80.19,78.43,601992
2017-02-28,9.94万,40.52,9.5万,-28.84,非常集中,4.77,45万,--,--,601992
2016-12-31,7.08万,1.30,13.4万,9.32,非常集中,4.46,60万,81.49,71.08,601992
2016-09-30,6.99万,-9.91,12.3万,74.38,非常集中,4.32,53万,81.46,67.69,601992
2016-06-30,7.75万,9.14,7.0万,16.65,非常集中,7.75,54万,66.82,55.53,601992
2016-03-31,7.10万,3.84,6.0万,-3.70,非常集中,9.01,54万,81.34,67.58,601992
2016-02-29,6.84万,-4.08,6.3万,4.27,非常集中,8.15,51万,--,--,601992
2015-12-31,7.13万,-14.90,6.0万,17.50,非常集中,9.37,56万,80.89,67.17,601992
2017-09-30,3.63万,-8.57,2.6万,9.37,非常集中,5.12,13万,52.54,52.54,601996
2017-06-30,3.97万,14.65,2.4万,74.45,非常集中,4.30,10万,51.62,51.62,601996
2017-03-31,3.47万,4.81,1.4万,-4.59,非常集中,11.28,15万,52.57,52.57,601996
