shareholder,value,percent,share_type,share_code
广州市天誉房地产开发有限公司,41864466,22.652,流通A股,000502
福建晟联辉投资有限公司,9020377,4.881,流通A股,000502
云南惠潮投资合伙企业(有限合伙),1920000,1.039,流通A股,000502
中海恒实业发展有限公司,249345593,27.741,流通A股,000503
德清庆弘投资管理有限公司,9122343,1.015,流通A股,000503
芜湖市全中资产管理有限公司,6467414,0.720,流通A股,000503
湖南省信托有限责任公司,79701655,25.580,流通A股,000504
MORGANSTANLEY&CO.INTERNATIONALPLC.,6185681,1.985,流通A股,000504
北京粮食集团有限责任公司,123561963,28.954,流通A股,000505
LISHERYNZHANMING,21282800,4.987,流通B股,000505
宁波冉盛盛远投资管理合伙企业(有限合伙),233000000,25.080,流通A股,000506
宁波梅山保税港区冉盛盛昌投资管理合伙企业(有限合伙),36420000,3.920,流通A股,000506
中信证券股份有限公司,16846466,1.813,流通A股,000506
珠海港控股集团有限公司,203923947,25.828,流通A股,000507
广州天朗六菱摄影器材有限公司,3010254,0.381,流通A股,000507
中央汇金资产管理有限责任公司,1404700,0.178,流通A股,000507
西藏麦田创业投资有限公司,199205920,24.132,流通A股,000509
定远德轮投资有限公司,56415700,6.834,流通A股,000509
深圳首控国际商务咨询有限公司,60918239,10.000,流通A股,000510
德阳市国有资产经营有限公司,21556124,3.539,流通A股,000510
汉龙实业发展有限公司,12560365,2.062,流通A股,000510
深圳市顺旺资产管理有限公司,9030000,1.482,流通A股,000510
深圳市特发集团有限公司,7798809,1.280,流通A股,000510
沈阳银基集团有限责任公司,130189267,11.273,流通A股,000511
中央汇金资产管理有限责任公司,40271177,3.487,流通A股,000511
庆云泽浩物资有限公司,8745976,0.757,流通A股,000511
辽宁国发股份有限公司,5601960,0.485,流通A股,000511
上海展尚投资管理合伙企业(有限合伙),2100000,0.182,流通A股,000511
香港中央结算(代理人)有限公司,189219923,34.203,境外可流通股,000513
健康元药业集团股份有限公司,130992183,23.678,流通A股,000513
深圳市海滨制药有限公司,9959074,1.800,流通A股,000513
中央汇金资产管理有限责任公司,7134166,1.290,流通A股,000513
香港中央结算有限公司,5900926,1.067,流通A股,000513
中国华融资产管理股份有限公司,5070000,0.916,流通A股,000513
重庆市城市建设投资(集团)有限公司,533149099,63.186,流通A股,000514
神威医药科技股份有限公司,1900000,0.225,流通A股,000514
中央汇金资产管理有限责任公司,1347400,0.160,流通A股,000514
陕西世纪新元商业管理有限公司,372093150,18.878,流通A股,000516
申华控股集团有限公司,91486283,4.642,流通A股,000516
深圳市元帆信息咨询有限公司,44336163,2.249,流通A股,000516
西安商业科技开发公司,19645078,0.997,流通A股,000516
荣安集团股份有限公司,1525939995,47.926,流通A股,000517
深圳市新海投资控股有限公司,163657953,5.140,流通A股,000517
宁波舟山港集团有限公司,8021214,0.252,流通A股,000517
长城证券股份有限公司,6813686,0.214,流通A股,000517
中国证券金融股份有限公司,6432000,0.202,流通A股,000517
昆山市创业投资有限公司,88593189,8.605,流通A股,000518
中微小企业投资集团股份有限公司,72994542,7.090,流通A股,000518
广州盛景投资有限公司,30100000,2.924,流通A股,000518
中兵投资管理有限责任公司,28016532,1.996,流通A股,000519
江南工业集团有限公司,27643023,1.970,流通A股,000519
北京金万众科技发展有限公司,23486711,1.673,流通A股,000519
北京市基础设施投资有限公司,10407305,0.742,流通A股,000519
中国北方工业公司,7573224,0.540,流通A股,000519
西安现代控制技术研究所,7573224,0.540,流通A股,000519
天津顺航海运有限公司,181015974,17.885,流通A股,000520
中国民生银行股份有限公司,29411430,2.906,流通A股,000520
中国光大银行股份有限公司武汉分行,17740000,1.753,流通A股,000520
中国外运长航集团有限公司,12906977,1.275,流通A股,000520
四川长虹电器股份有限公司,164828330,15.779,流通A股,000521
合肥市产业投资控股(集团)有限公司,47823401,4.578,流通A股,000521
长虹(香港)贸易有限公司,30895442,2.958,流通B股,000521
CAOSHENGCHUN,13829083,1.324,流通B股,000521
NORGESBANK,4546432,0.435,流通B股,000521
中国证券金融股份有限公司,4362500,0.418,流通A股,000521
广州轻工工贸集团有限公司,157090098,30.040,流通A股,000523
湖南天程实业有限公司,2599499,0.497,流通A股,000523
广州市东方酒店集团有限公司,100301686,14.966,流通A股,000524
广州岭南国际企业集团有限公司,38712236,5.776,流通A股,000524
南京第一农药集团有限公司,227008007,39.087,流通A股,000525
红太阳集团有限公司,68735036,11.835,流通A股,000525
中央汇金资产管理有限责任公司,9161000,1.577,流通A股,000525
南京紫金投资集团有限责任公司,3554496,0.612,流通A股,000525
西藏紫光卓远股权投资有限公司,15000000,15.593,流通A股,000526
浙江台州椰林湾投资策划有限公司,12438544,12.931,流通A股,000526
厦门市鑫鼎盛控股有限公司,6357623,6.609,流通A股,000526
北京紫光通信科技集团有限公司,4830438,5.022,流通A股,000526
紫光集团有限公司,1804998,1.876,流通A股,000526
广西柳工集团有限公司,393562664,34.976,流通A股,000528
香港中央结算有限公司,27466448,2.441,流通A股,000528
中央汇金资产管理有限责任公司,26117600,2.321,流通A股,000528
广东省广弘资产经营有限公司,299259520,51.261,流通A股,000529
广东省畜禽生产发展有限公司,11348755,1.944,流通A股,000529
鹤山市今顺贸易有限公司,5617299,0.962,流通A股,000529
大连冰山集团有限公司,170916934,19.956,流通A股,000530
SANYOELECTRICCOLTD,73503150,8.582,流通B股,000530
华泰证券股份有限公司,18846233,2.200,流通A股,000530
招商证券股份有限公司,18189814,2.124,流通A股,000530
广州凯得控股有限公司,178914710,26.116,流通A股,000531
广州发展电力企也有限公司,125703386,18.349,流通A股,000531
广州开发区工业发展集团有限公司,92301178,13.473,流通A股,000531
广州黄电投资有限公司,23982718,3.501,流通A股,000531
广州港能源发展有限公司,11296216,1.649,流通A股,000531
珠海水务集团有限公司,39883353,11.570,流通A股,000532
力合科创集团有限公司,31571315,9.159,流通A股,000532
珠海铧创投资管理有限公司,2441700,0.708,流通A股,000532
珠海市联基控股有限公司,2219336,0.644,流通A股,000532
广州蕙富博衍投资合伙企业(有限合伙),120000000,17.371,流通A股,000533
佛山市顺德区陈村镇信达实业发展有限公司,90715959,13.132,流通A股,000533
万泽集团有限公司,257112537,52.281,流通A股,000534
汕头市电力开发公司,6706517,1.364,流通A股,000534
中华映管(百慕大)股份有限公司,729289715,26.366,流通A股,000536
从都国际企业有限公司,16326184,0.590,流通A股,000536
福建省电子信息(集团)有限责任公司,8583952,0.310,流通A股,000536
福建福日电子股份有限公司,6576000,0.238,流通A股,000536
鲁能集团有限公司,106771767,20.825,流通A股,000537
戈德集团有限公司,7352300,1.434,流通A股,000537
云南白药控股有限公司,432426597,41.524,流通A股,000538
云南合和(集团)股份有限公司,105109600,10.093,流通A股,000538
香港中央结算有限公司,56221936,5.399,流通A股,000538
新华都实业集团股份有限公司,35343424,3.394,流通A股,000538
中国证券金融股份有限公司,24996598,2.400,流通A股,000538
中央汇金资产管理有限责任公司,12129800,1.165,流通A股,000538
广东省粤电集团有限公司,1644662664,31.325,流通A股,000539
中国证券金融股份有限公司,145748980,2.776,流通A股,000539
深圳广发电力投资有限公司,116693602,2.223,流通A股,000539
广东省电力开发公司,94367341,1.797,流通A股,000539
哈尔滨哈里实业股份有限公司,37405712,0.712,流通A股,000539
金世旗国际控股股份有限公司,1430546021,30.431,流通A股,000540
贵阳市城市发展投资(集团)股份有限公司,218556599,4.649,流通A股,000540
中国证券金融股份有限公司,80228543,1.707,流通A股,000540
中央汇金资产管理有限责任公司,44974700,0.957,流通A股,000540
香港华晟控股有限公司,171360391,13.470,流通A股,000541
佑昌灯光器材有限公司,133577143,10.500,流通A股,000541
深圳市广晟投资发展有限公司,65178305,5.124,流通A股,000541
广东省电子信息产业集团有限公司,60357728,4.745,流通A股,000541
中央汇金资产管理有限公司,30799000,2.421,流通A股,000541
安信国际证券(香港)有限公司,24277429,1.908,流通B股,000541
DBSVICKERS(HONGKNG)LTDA/CCLIENTS,23645755,1.859,流通B股,000541
广晟投资发展有限公司,23165684,1.821,流通B股,000541
招商证券香港有限公司,10928556,0.859,流通B股,000541
安徽省能源集团有限公司,764326919,42.690,流通A股,000543
中国证券金融股份有限公司,53536512,2.990,流通A股,000543
安徽省能源物资供销公司,36550000,2.041,流通A股,000543
中央汇金资产管理有限责任公司,13983520,0.781,流通A股,000543
郑州公用事业投资发展集团有限公司,144547296,22.245,流通A股,000544
郑州投资控股有限公司,15764222,2.426,流通A股,000544
金浦投资控股集团有限公司,342040148,34.660,流通A股,000545
广州无线电集团有限公司,13736930,1.392,流通A股,000545
吉林恒金药业股份有限公司,13000000,1.317,流通A股,000545
康恩贝集团有限公司,38755000,5.423,流通A股,000546
中信证券股份有限公司,4098741,0.574,流通A股,000546
杭州开源资产管理有限公司,4074048,0.570,流通A股,000546
新疆国力民生股权投资有限公司,62135067,4.346,流通A股,000547
南京高新技术经济开发有限责任公司,53095578,3.714,流通A股,000547
江苏高鼎科技创业投资有限公司,8800095,0.616,流通A股,000547
长沙市环路建设开发有限公司,151322140,30.312,流通A股,000548
江铃控股有限公司,354176000,41.030,流通A股,000550
福特汽车公司,276228394,32.000,流通B股,000550
中国证券金融股份有限公司,22743584,2.635,流通A股,000550
上海汽车工业有限公司,13019610,1.508,流通A股,000550
中央汇金资产管理有限责任公司,7186600,0.833,流通A股,000550
苏州创元投资发展(集团)有限公司,137343001,34.329,流通A股,000551
苏州燃气集团有限责任公司,10009534,2.502,流通A股,000551
靖远煤业集团有限责任公司,335203044,14.657,流通A股,000552
甘肃省煤炭资源开发投资有限责任公司,89700000,3.922,流通A股,000552
中国证券金融股份有限公司,41313740,1.806,流通A股,000552
东方红鹭(北京)国际投资有限公司,38140000,1.668,流通A股,000552
安徽安粮控股股份有限公司,28649298,1.253,流通A股,000552
荆州沙隆达控股有限公司,119687202,4.977,流通A股,000553
ADAMACelsiusB.V.,62950659,2.618,流通B股,000553
蕲春县国有资产管理局,4169266,0.173,流通A股,000553
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,3888862,0.162,流通B股,000553
中江国际信托股份有限公司,1820000,0.076,流通A股,000553
中诚信托有限责任公司,4582800,0.953,流通A股,000554
神州数码软件有限公司,389540110,40.433,流通A股,000555
萍乡信锐企业管理合伙企业(有限合伙),119021176,12.354,流通A股,000555
中新苏州工业园区创业投资有限公司,87866423,9.120,流通A股,000555
昆山市申昌科技有限公司,49708280,5.160,流通A股,000555
莱茵达控股集团有限公司,614920180,47.697,流通A股,000558
北京首开天鸿集团有限公司,2776950,0.215,流通A股,000558
万向集团公司,1528623099,55.523,流通A股,000559
中国证券金融股份有限公司,60269363,2.189,流通A股,000559
中国汽车工业投资开发有限公司,55453766,2.014,流通A股,000559
中央汇金资产管理有限责任公司,25868040,0.940,流通A股,000559
国机资产管理公司,16363769,0.594,流通A股,000559
杭州新安实业投资有限公司,15751411,0.572,流通A股,000559
云南合和(集团)股份有限公司,5581796,0.477,流通A股,000560
陕西烽火通信集团有限公司,252085786,41.733,流通A股,000561
陕西电子信息集团有限公司,77037508,12.754,流通A股,000561
西藏鸿烨投资有限公司,2329500,0.386,流通A股,000561
陕西煤业化工集团有限责任公司,840000000,27.180,流通A股,000563
陕西省高速公路建设集团公司,659335152,21.334,流通A股,000563
